20201026;150000;13.219.0000000;13.244.0900000;13.145.0200000;13.185.0000000;270
20201026;160000;13.180.0000000;13.180.4100000;12.933.9900000;12.990.9500000;454
20201026;170000;12.981.6000000;13.042.0700000;12.820.0100000;12.868.2600000;456
20201026;180000;12.856.5000000;12.933.8500000;12.773.5000000;12.888.2300000;334
20201026;190000;12.887.2800000;12.986.3000000;12.865.4700000;12.973.4500000;124
20201026;200000;12.973.4500000;13.024.1500000;12.937.6000000;13.013.3500000;124
20201026;210000;13.011.2200000;13.066.4100000;13.002.7100000;13.021.6500000;157
20201026;220000;13.016.3600000;13.069.9000000;13.016.3600000;13.033.7400000;37
20201026;230000;13.047.0000000;13.058.5000000;12.998.3400000;13.051.5300000;159
20201027;000000;13.057.9800000;13.097.8700000;13.044.8800000;13.066.7300000;112
20201027;010000;13.065.1000000;13.137.1400000;13.057.0900000;13.100.6500000;81
20201027;020000;13.104.8300000;13.117.0900000;13.067.0100000;13.094.3400000;122
20201027;030000;13.094.3400000;13.139.4100000;13.066.4100000;13.078.3100000;36
20201027;040000;13.082.0000000;13.123.9400000;13.076.8600000;13.089.0000000;9
20201027;050000;13.100.3600000;13.139.2900000;13.097.9400000;13.137.1400000;14
20201027;060000;13.137.1400000;13.155.0000000;13.088.6700000;13.093.2100000;62
20201027;070000;13.096.6100000;13.107.0800000;13.066.8200000;13.101.8700000;115
20201027;080000;13.112.2400000;13.162.0800000;13.090.5900000;13.154.7100000;59
20201027;090000;13.153.2600000;13.176.5900000;13.131.3200000;13.150.3100000;161
20201027;100000;13.142.8600000;13.150.6000000;13.086.9700000;13.150.0000000;113
20201027;110000;13.146.8900000;13.308.1800000;13.130.0000000;13.261.1500000;987
20201027;120000;13.265.8100000;13.480.0000000;13.244.9600000;13.446.4400000;1.320
20201027;130000;13.448.0700000;13.456.1400000;13.356.2200000;13.393.5400000;630
20201027;140000;13.389.4800000;13.440.0100000;13.335.6200000;13.401.1700000;546
20201027;150000;13.401.1400000;13.431.9500000;13.350.0000000;13.405.7000000;368
20201027;160000;13.412.4600000;13.615.0000000;13.301.1600000;13.607.4100000;1.445
20201027;170000;13.610.0000000;13.665.0000000;13.524.4400000;13.659.4500000;502
20201027;180000;13.664.0000000;13.758.1200000;13.612.9200000;13.692.3900000;543
20201027;190000;13.692.2600000;13.760.0000000;13.531.5400000;13.655.9600000;444
20201027;200000;13.667.4600000;13.695.0000000;13.619.5400000;13.672.8100000;261
20201027;210000;13.671.3000000;13.725.1500000;13.585.9100000;13.620.0300000;279
20201027;220000;13.613.6500000;13.756.4600000;13.613.6500000;13.702.0000000;89
20201028;180000;13.075.7200000;13.224.1000000;13.011.6600000;13.183.9700000;287
20201028;190000;13.187.9000000;13.250.0000000;13.139.8000000;13.221.6900000;218
20201028;200000;13.222.5400000;13.266.4300000;13.154.7600000;13.173.0100000;270
20201028;210000;13.174.9400000;13.238.6800000;13.161.2500000;13.212.0400000;67
20201028;220000;13.205.4800000;13.221.3900000;13.114.9100000;13.202.2600000;72
20201028;230000;13.208.6900000;13.291.2800000;13.194.9100000;13.268.6600000;87
20201029;000000;13.268.6600000;13.321.9900000;13.244.6800000;13.274.7300000;68
20201029;010000;13.275.8200000;13.321.0000000;13.258.1500000;13.261.1700000;47
20201029;020000;13.261.1700000;13.308.2900000;13.185.3800000;13.289.5200000;78
20201029;030000;13.287.3200000;13.294.8200000;13.222.6900000;13.245.5600000;31
20201029;040000;13.250.4200000;13.283.6700000;13.184.5000000;13.282.9200000;68
20201029;050000;13.276.9100000;13.311.5000000;13.250.0000000;13.250.0000000;220
20201029;060000;13.252.0800000;13.303.5700000;13.250.0200000;13.297.5300000;86
20201029;070000;13.297.5800000;13.327.6100000;13.254.1400000;13.286.2900000;129
20201029;080000;13.285.2900000;13.297.0500000;13.129.2600000;13.140.4200000;229
20201029;090000;13.145.7000000;13.195.8700000;13.093.1300000;13.138.3400000;204
20201029;100000;13.138.3400000;13.214.1700000;13.129.0500000;13.203.9600000;147
20201029;110000;13.205.0000000;13.212.4200000;13.052.0000000;13.099.6600000;345
20201029;120000;13.108.5200000;13.182.4800000;13.065.5700000;13.065.5700000;378
20201029;130000;13.058.5700000;13.154.1600000;12.993.0000000;13.140.7500000;895
20201029;140000;13.144.0400000;13.256.1400000;13.107.6000000;13.243.8400000;294
20201029;150000;13.238.5900000;13.495.9000000;13.238.5900000;13.447.3300000;668
20201029;160000;13.441.5000000;13.488.7800000;13.371.0600000;13.444.5200000;335
20201029;170000;13.448.0700000;13.631.9100000;13.405.0600000;13.563.5300000;672
20201029;180000;13.560.5300000;13.650.0000000;13.523.1300000;13.597.0400000;386
20201029;190000;13.595.0300000;13.641.1800000;13.498.8800000;13.569.2000000;493
20201029;200000;13.577.7600000;13.597.0400000;13.504.6600000;13.504.6600000;167
20201029;210000;13.500.7900000;13.539.8700000;13.440.0000000;13.489.6800000;122
20201029;220000;13.490.9700000;13.558.7100000;13.440.4900000;13.530.5900000;41
20201029;230000;13.520.6000000;13.534.3700000;13.391.7300000;13.411.8600000;109
20201030;000000;13.416.3900000;13.502.0500000;13.403.2700000;13.468.4400000;71
20201030;010000;13.456.1400000;13.608.1800000;13.351.6300000;13.598.0000000;203
20201030;020000;13.597.0000000;13.675.5600000;13.554.2000000;13.571.7400000;154
20201030;030000;13.571.7400000;13.586.8200000;13.462.6000000;13.467.5900000;135
20201030;040000;13.457.2700000;13.526.3700000;13.411.3700000;13.440.4500000;76
20201030;050000;13.440.5700000;13.483.8700000;13.391.7300000;13.438.2600000;63
20201030;060000;13.436.0800000;13.511.0800000;13.169.3100000;13.186.0200000;383
20201030;070000;13.181.5300000;13.277.5600000;13.153.1000000;13.215.5900000;247
20201030;080000;13.214.0500000;13.266.5000000;13.129.2600000;13.218.4000000;384
20201030;090000;13.225.4700000;13.340.9800000;13.195.9800000;13.256.7600000;230
20201030;100000;13.251.1400000;13.311.6400000;13.168.6900000;13.293.7700000;320
20201030;110000;13.292.0700000;13.358.1400000;13.226.3200000;13.316.4100000;189
20201030;120000;13.314.5900000;13.383.7000000;13.263.8200000;13.365.9300000;148
20201030;130000;13.365.9400000;13.375.6600000;13.302.1000000;13.340.0900000;322
20201030;140000;13.340.1600000;13.357.6000000;13.242.7900000;13.280.9800000;219
20201030;150000;13.271.1000000;13.383.7000000;13.266.6800000;13.377.9000000;680
20201030;160000;13.368.0800000;13.566.2600000;13.359.6400000;13.562.2600000;1.088
20201030;170000;13.561.4800000;13.603.9700000;13.510.0000000;13.539.7400000;667
20201030;180000;13.544.6900000;13.585.9100000;13.480.3800000;13.542.3100000;81
20201030;190000;13.543.0700000;13.573.3300000;13.522.8400000;13.530.2600000;76
20201030;210000;13.640.6400000;13.659.4500000;13.630.5300000;13.634.6200000;8
20201030;220000;13.643.7200000;13.655.6500000;13.470.2000000;13.560.3900000;154
20201030;230000;13.560.1100000;13.624.3000000;13.549.4600000;13.574.3600000;108
20201031;000000;13.577.6000000;13.651.2500000;13.549.4500000;13.562.1300000;105
20201031;010000;13.569.4200000;13.653.3600000;13.528.9800000;13.624.2900000;57
20201031;020000;13.631.5700000;13.661.0000000;13.585.9100000;13.651.2200000;61
20201031;030000;13.651.2200000;13.741.6200000;13.570.7700000;13.616.6400000;161
20201031;040000;13.622.2700000;13.626.7100000;13.420.9700000;13.500.0000000;277
20201031;050000;13.495.4300000;13.531.1100000;13.456.2100000;13.525.1600000;182
20201031;060000;13.521.7400000;13.528.9800000;13.479.2600000;13.479.2600000;69
20201031;070000;13.481.8300000;13.614.6100000;13.467.7800000;13.614.6100000;360
20201031;080000;13.610.2000000;13.610.2000000;13.562.2800000;13.589.0500000;28
20201031;090000;13.586.4400000;13.842.0000000;13.580.7200000;13.750.0000000;849
20201031;100000;13.754.4600000;13.970.0000000;13.733.3800000;13.907.8500000;394
20201031;110000;13.904.3000000;14.100.0000000;13.543.0100000;13.813.6700000;1.355
20201031;120000;13.824.3000000;13.952.6600000;13.806.4500000;13.952.6600000;340
20201031;130000;13.939.9300000;13.949.2400000;13.860.1200000;13.886.7900000;153
20201031;140000;13.886.9100000;13.936.8000000;13.831.9900000;13.872.1100000;88
20201031;150000;13.865.3700000;13.884.2800000;13.788.0000000;13.814.5400000;69
20201031;160000;13.811.5500000;13.870.0000000;13.750.0000000;13.854.0100000;189
20201031;170000;13.855.6600000;13.890.7900000;13.816.1800000;13.830.6300000;158
20201031;180000;13.828.0800000;13.835.6900000;13.751.0000000;13.783.9800000;118
20201031;190000;13.783.0300000;13.783.0300000;13.718.8300000;13.729.1900000;84
20201031;200000;13.719.9300000;13.823.5500000;13.693.0900000;13.794.2400000;114
20201031;210000;13.788.5200000;13.851.4200000;13.767.9000000;13.850.9200000;21
20201031;220000;13.850.9200000;13.865.8000000;13.821.9500000;13.849.7000000;35
20201031;230000;13.857.5000000;13.906.0400000;13.835.1500000;13.879.1400000;49
20201101;000000;13.879.0900000;13.879.0900000;13.774.8600000;13.816.0800000;53
20201101;010000;13.799.4400000;13.907.4700000;13.672.7900000;13.733.8400000;141
20201101;020000;13.734.6600000;13.782.9000000;13.716.9200000;13.773.0200000;25
20201101;030000;13.765.1700000;13.783.1400000;13.702.9400000;13.724.5000000;12
20201101;040000;13.723.3100000;13.747.2100000;13.651.3200000;13.710.8000000;57
20201101;050000;13.698.0000000;13.716.1900000;13.629.3100000;13.684.2800000;116
20201101;060000;13.693.2100000;13.773.7500000;13.671.3200000;13.707.9100000;112
20201101;070000;13.702.9300000;13.766.2800000;13.694.1700000;13.735.1400000;33
20201101;080000;13.733.4800000;13.824.3000000;13.727.9000000;13.805.8400000;85
20201101;090000;13.802.1600000;13.824.3000000;13.742.0900000;13.760.8200000;22
20201101;100000;13.760.8800000;13.776.0400000;13.682.1500000;13.693.4000000;109
20201101;110000;13.693.8900000;13.758.1200000;13.692.2600000;13.735.6600000;62
20201101;120000;13.733.0600000;13.791.1700000;13.675.0000000;13.711.6900000;94
20201101;130000;13.707.6500000;13.778.8700000;13.684.0500000;13.767.9700000;45
20201101;140000;13.769.0400000;13.811.9600000;13.742.5300000;13.797.9300000;119
20201101;150000;13.800.0400000;13.860.0000000;13.776.7100000;13.804.8200000;93
20201101;160000;13.806.7600000;13.871.4100000;13.803.6400000;13.809.0300000;41
20201101;170000;13.822.2800000;13.836.1900000;13.773.7800000;13.809.3500000;26
20201101;180000;13.811.8400000;13.840.8900000;13.778.5800000;13.820.3800000;43
20201101;190000;13.822.6200000;13.840.8900000;13.797.5500000;13.811.9400000;19
20201101;200000;13.804.6100000;13.834.9900000;13.787.2500000;13.793.6700000;44
20201101;210000;13.799.9800000;13.847.4400000;13.790.0400000;13.817.8500000;186
20201101;220000;13.825.8800000;13.867.5700000;13.791.1700000;13.819.5100000;113
20201101;230000;13.818.8000000;13.828.0100000;13.677.3000000;13.711.2100000;195
20201102;000000;13.700.5500000;13.774.6000000;13.655.0000000;13.762.0000000;122
20201102;010000;13.762.0000000;13.842.5000000;13.762.0000000;13.816.2000000;106
20201102;020000;13.815.1000000;13.823.9300000;13.760.9100000;13.760.9100000;26
20201102;030000;13.768.7500000;13.779.9600000;13.667.6500000;13.734.2500000;77
20201102;040000;13.729.4700000;13.753.5300000;13.659.4600000;13.707.4900000;39
20201102;050000;13.698.7200000;13.736.8900000;13.665.5600000;13.709.3500000;26
20201102;060000;13.708.4700000;13.722.8000000;13.652.0100000;13.704.1400000;42
20201102;070000;13.700.0000000;13.774.8400000;13.685.2100000;13.752.5500000;185
20201102;080000;13.740.1100000;13.773.5500000;13.735.0000000;13.755.0300000;170
20201102;090000;13.748.2700000;13.750.0000000;13.451.0100000;13.456.7700000;785
20201102;100000;13.452.3000000;13.594.0600000;13.439.3900000;13.583.4700000;393
20201102;110000;13.581.2500000;13.581.2500000;13.472.3200000;13.495.6000000;143
20201102;120000;13.509.8700000;13.526.6700000;13.375.6700000;13.421.3300000;241
20201102;130000;13.415.9800000;13.440.0600000;13.220.0000000;13.318.5900000;572
20201102;140000;13.304.7700000;13.450.4600000;13.291.1300000;13.401.5400000;205
20201102;150000;13.398.9800000;13.513.4800000;13.349.0000000;13.480.0000000;654
20201102;160000;13.480.0000000;13.545.0000000;13.455.0100000;13.507.1900000;181
20201102;170000;13.500.0000000;13.550.0000000;13.484.9600000;13.521.4300000;179
20201102;180000;13.525.0000000;13.550.0000000;13.493.4300000;13.522.1500000;279
20201102;190000;13.514.9700000;13.537.3000000;13.455.0000000;13.472.0000000;178
20201102;200000;13.469.6100000;13.569.1900000;13.466.5500000;13.562.9000000;96
20201102;210000;13.560.7500000;13.711.0000000;13.557.6500000;13.673.0000000;655
20201102;220000;13.678.7300000;13.678.7300000;13.597.1000000;13.626.3700000;224
20201102;230000;13.618.6600000;13.665.4200000;13.565.7100000;13.583.0100000;143
20201103;000000;13.588.4700000;13.615.6700000;13.552.4600000;13.563.7200000;81
20201103;010000;13.578.8200000;13.589.0000000;13.465.0000000;13.537.1000000;364
20201103;020000;13.537.1000000;13.618.2900000;13.531.3900000;13.604.4900000;174
20201103;030000;13.614.4700000;13.659.3900000;13.384.6300000;13.436.9600000;264
20201103;040000;13.436.3100000;13.482.3500000;13.337.0000000;13.402.3100000;246
20201103;050000;13.396.3500000;13.429.1400000;13.288.5600000;13.418.4900000;192
20201103;060000;13.426.9700000;13.456.1300000;13.355.8500000;13.373.7600000;138
20201103;070000;13.374.4700000;13.458.9600000;13.287.7000000;13.435.9000000;164
20201103;080000;13.431.3100000;13.454.9600000;13.395.4200000;13.449.7800000;158
20201103;090000;13.437.4500000;13.570.1400000;13.408.9600000;13.525.3500000;463
20201103;100000;13.528.2300000;13.607.0000000;13.483.2300000;13.564.3900000;211
20201103;110000;13.561.4800000;13.587.5800000;13.495.2500000;13.552.4400000;141
20201103;120000;13.561.4000000;13.567.4800000;13.473.9200000;13.540.0000000;93
20201103;130000;13.541.8700000;13.560.9900000;13.483.2800000;13.526.6300000;85
20201103;140000;13.520.0900000;13.755.0000000;13.498.6000000;13.709.6600000;581
20201103;150000;13.709.1700000;13.800.0000000;13.681.4500000;13.796.9900000;261
20201103;160000;13.799.4400000;13.812.0000000;13.700.0000000;13.713.7900000;334
20201103;170000;13.725.1500000;13.759.3300000;13.687.1400000;13.725.3700000;76
20201103;180000;13.727.6700000;13.786.2100000;13.714.7100000;13.748.5000000;93
20201103;190000;13.748.5000000;13.792.3900000;13.746.7300000;13.753.9900000;181
20201103;200000;13.759.9100000;13.784.4700000;13.731.0200000;13.731.0200000;71
20201103;210000;13.732.6800000;13.779.3900000;13.704.4100000;13.746.3700000;143
20201103;220000;13.748.8900000;13.791.0900000;13.733.4000000;13.741.9700000;102
20201103;230000;13.741.9700000;13.855.8500000;13.654.2000000;13.839.6000000;341
20201104;000000;13.840.8900000;14.083.7600000;13.837.5800000;14.041.5800000;628
20201104;010000;14.041.5800000;14.064.9300000;13.770.0100000;13.782.7200000;425
20201104;020000;13.808.1300000;13.870.9200000;13.725.3700000;13.833.9300000;357
20201104;030000;13.821.8900000;13.900.0000000;13.688.0000000;13.763.4700000;940
20201104;040000;13.766.3700000;13.974.4500000;13.757.7500000;13.920.4500000;842
20201104;050000;13.915.0000000;13.931.7800000;13.836.1300000;13.910.0500000;193
20201104;060000;13.895.8900000;13.938.8800000;13.790.0000000;13.795.1200000;345
20201104;070000;13.800.0000000;13.845.1200000;13.748.4600000;13.802.0000000;377
20201104;080000;13.802.0000000;13.817.1500000;13.520.8700000;13.588.1200000;706
20201104;090000;13.587.9800000;13.709.8600000;13.571.7700000;13.652.6700000;149
20201104;100000;13.643.5700000;13.708.6900000;13.643.5700000;13.672.2800000;221
20201104;110000;13.660.6000000;13.762.3500000;13.620.2800000;13.704.0000000;343
20201104;120000;13.703.7800000;13.756.3800000;13.666.7200000;13.727.9800000;75
20201104;130000;13.727.8300000;13.856.0200000;13.715.0000000;13.840.8900000;247
20201104;140000;13.840.0000000;13.905.6900000;13.803.4900000;13.855.2200000;149
20201104;150000;13.846.7100000;13.868.1100000;13.750.0000000;13.858.3600000;241
20201104;160000;13.859.4300000;13.940.0000000;13.849.9400000;13.931.8100000;218
20201104;170000;13.924.7300000;14.059.2800000;13.896.4000000;14.037.2400000;431
20201104;180000;14.045.8200000;14.277.5000000;14.042.4800000;14.076.4100000;1.425
20201104;190000;14.092.1000000;14.134.5300000;14.032.2200000;14.106.3300000;374
20201104;200000;14.115.0000000;14.132.2600000;14.085.3100000;14.125.4300000;147
20201104;210000;14.129.9900000;14.160.0000000;13.943.2300000;14.050.0100000;328
20201104;220000;14.050.0100000;14.084.9400000;13.996.8200000;14.010.9400000;84
20201104;230000;14.014.4400000;14.249.4200000;14.014.4400000;14.150.5500000;235
20201105;000000;14.150.6100000;14.170.9700000;14.083.2000000;14.160.5900000;167
20201105;010000;14.168.4900000;14.220.0000000;14.112.4600000;14.124.9700000;146
20201105;020000;14.119.3800000;14.197.1400000;14.117.5900000;14.154.7800000;92
20201105;030000;14.154.7800000;14.328.0000000;14.137.9700000;14.250.9900000;235
20201105;040000;14.252.4400000;14.380.0000000;14.252.4400000;14.324.7200000;193
20201105;050000;14.326.3300000;14.369.5400000;14.259.6700000;14.305.6500000;272
20201105;060000;14.300.2000000;14.346.8000000;14.262.2800000;14.332.2800000;133
20201105;070000;14.328.8000000;14.398.0000000;14.299.9800000;14.356.4500000;212
20201105;080000;14.354.0000000;14.527.5500000;14.339.4800000;14.499.3700000;688
20201105;090000;14.500.0000000;14.560.3600000;14.369.4500000;14.458.9500000;624
20201105;100000;14.458.9500000;14.512.4000000;14.385.6000000;14.485.4400000;226
20201105;110000;14.539.6100000;14.539.6100000;14.496.1700000;14.510.4500000;21
20201105;180000;15.235.8000000;15.244.1900000;14.100.0000000;15.057.7400000;1.502
20201105;190000;15.058.0000000;15.107.6500000;14.670.0000000;14.959.8200000;1.059
20201105;200000;14.955.2700000;15.150.6800000;14.919.7000000;15.146.2300000;386
20201105;210000;15.150.7500000;15.190.0000000;15.039.5500000;15.103.7000000;390
20201105;220000;15.089.9900000;15.282.0000000;15.086.1400000;15.245.0200000;320
20201105;230000;15.253.1700000;15.612.7400000;15.208.1200000;15.561.3800000;1.144
20201106;000000;15.574.7600000;15.770.5800000;15.478.6200000;15.605.0400000;1.219
20201106;010000;15.608.3200000;15.959.9900000;15.382.4400000;15.881.1600000;677
20201106;020000;15.881.0800000;15.968.9800000;15.755.4800000;15.778.6000000;552
20201106;030000;15.765.2800000;15.879.6400000;15.559.6100000;15.656.6000000;452
20201106;040000;15.678.8400000;15.698.8800000;15.437.4200000;15.481.4600000;420
20201106;050000;15.446.6800000;15.600.0000000;15.446.6800000;15.563.6600000;178
20201106;060000;15.567.5500000;15.730.0000000;15.503.8000000;15.658.7100000;374
20201106;070000;15.651.8700000;15.783.8500000;15.649.5000000;15.713.0500000;293
20201106;080000;15.705.4100000;15.812.4100000;15.680.0600000;15.760.1300000;274
20201106;090000;15.762.3500000;15.775.9200000;15.467.9500000;15.483.2400000;616
20201106;100000;15.488.1300000;15.556.8000000;15.299.1500000;15.420.8100000;703
20201106;110000;15.420.8100000;15.689.4300000;15.409.6700000;15.621.4700000;309
20201106;120000;15.608.9900000;15.649.9900000;15.439.1100000;15.582.4200000;398
20201106;130000;15.593.1300000;15.595.2600000;15.385.2400000;15.475.6100000;407
20201106;140000;15.465.0400000;15.727.1600000;15.447.1000000;15.698.5900000;828
20201106;150000;15.702.9400000;15.704.7700000;15.350.0000000;15.469.4700000;854
20201106;160000;15.466.6400000;15.539.6200000;15.380.8200000;15.431.6100000;418
20201106;170000;15.435.5000000;15.570.9900000;15.435.0500000;15.517.4000000;263
20201106;180000;15.516.6300000;15.583.0000000;15.485.3800000;15.489.9300000;260
20201106;190000;15.489.9600000;15.551.1100000;15.432.0900000;15.474.2100000;188
20201106;200000;15.469.4800000;15.540.7700000;15.420.4900000;15.451.5000000;103
20201106;210000;15.439.6000000;15.551.0000000;15.196.0100000;15.497.3200000;739
20201106;220000;15.499.1300000;15.632.0000000;15.468.1700000;15.562.2400000;305
20201106;230000;15.554.1500000;15.644.3700000;15.491.4600000;15.616.0900000;109
20201107;000000;15.623.7300000;15.695.8200000;15.553.1500000;15.598.0900000;100
20201107;010000;15.603.2800000;15.692.0000000;15.572.6300000;15.637.9900000;119
20201107;020000;15.651.3500000;15.778.6000000;15.602.1800000;15.694.5500000;138
20201107;030000;15.710.8200000;15.710.8200000;15.546.8700000;15.593.5500000;128
20201107;040000;15.590.5200000;15.638.1500000;15.520.9800000;15.560.0900000;59
20201107;050000;15.562.7600000;15.645.1400000;15.481.1300000;15.528.5000000;57
20201107;060000;15.531.6400000;15.605.0000000;15.478.7200000;15.570.0100000;86
20201107;070000;15.576.7400000;15.583.3500000;15.503.6100000;15.555.0000000;113
20201107;080000;15.560.9200000;15.564.8900000;15.450.0000000;15.466.7500000;183
20201107;090000;15.466.7500000;15.570.5100000;15.427.0900000;15.523.8700000;102
20201107;100000;15.518.1500000;15.577.5200000;15.465.2300000;15.498.7000000;119
20201107;110000;15.497.6800000;15.586.7400000;15.451.5000000;15.576.1400000;74
20201107;120000;15.577.1900000;15.604.0700000;15.482.5200000;15.530.3800000;173
20201107;130000;15.537.4000000;15.574.7100000;15.513.2000000;15.527.6800000;112
20201107;140000;15.537.4300000;15.539.5400000;15.400.0000000;15.515.1000000;328
20201107;150000;15.515.0000000;15.516.9400000;15.287.0100000;15.324.0300000;433
20201107;160000;15.308.3300000;15.400.0000000;15.187.0400000;15.348.0400000;349
20201107;170000;15.348.2400000;15.429.0000000;15.077.6000000;15.381.1400000;1.046
20201107;180000;15.377.8900000;15.414.0000000;15.220.0000000;15.242.6300000;336
20201107;190000;15.225.9100000;15.310.6100000;14.715.1300000;14.927.9300000;1.028
20201107;200000;14.926.3400000;15.048.4300000;14.576.9400000;14.652.4900000;1.231
20201107;210000;14.642.8500000;14.949.6400000;14.351.0000000;14.875.4400000;1.662
20201107;220000;14.871.0100000;14.947.9700000;14.761.3800000;14.831.3600000;267
20201107;230000;14.835.6100000;14.867.0000000;14.683.1100000;14.824.8000000;317
20201108;000000;14.826.6500000;14.942.4000000;14.819.9300000;14.838.9700000;139
20201108;010000;14.829.3200000;14.928.0000000;14.727.1900000;14.917.1300000;211
20201108;020000;14.900.0000000;15.093.7600000;14.859.5100000;15.074.4800000;188
20201108;030000;15.073.4400000;15.144.3900000;14.995.1500000;15.029.9000000;243
20201108;040000;15.030.0000000;15.060.0000000;14.971.4900000;14.979.5700000;141
20201108;050000;14.981.8100000;15.039.4500000;14.945.4100000;14.991.3000000;118
20201108;060000;15.002.5800000;15.093.6600000;14.972.3300000;15.075.7100000;63
20201108;070000;15.069.6900000;15.085.8300000;14.991.5400000;15.029.2500000;47
20201108;080000;15.048.5800000;15.052.6200000;14.931.7200000;14.954.3900000;50
20201108;090000;14.949.7300000;15.002.7600000;14.925.1700000;14.995.5200000;31
20201108;100000;14.993.0300000;15.052.7000000;14.956.9900000;15.038.4600000;131
20201108;110000;15.038.9000000;15.184.5400000;15.004.3300000;15.183.7800000;198
20201108;120000;15.175.7200000;15.200.0000000;15.121.1500000;15.184.3400000;118
20201108;130000;15.191.7900000;15.300.8900000;15.191.7900000;15.262.2800000;177
20201108;140000;15.268.1900000;15.287.8700000;15.116.5800000;15.223.1100000;152
20201108;150000;15.225.5500000;15.362.5600000;15.191.8800000;15.357.1900000;173
20201108;160000;15.360.0000000;15.453.5600000;15.335.1100000;15.369.4900000;248
20201108;170000;15.372.2900000;15.441.6400000;15.325.0000000;15.409.0000000;93
20201108;180000;15.409.0100000;15.635.8800000;15.392.2200000;15.594.3300000;243
20201108;190000;15.600.8500000;15.664.9000000;15.476.2300000;15.548.4500000;318
20201108;200000;15.538.7400000;15.569.8800000;15.257.6400000;15.350.4100000;250
20201108;210000;15.357.7200000;15.451.5100000;15.349.3200000;15.381.7200000;117
20201108;220000;15.387.4000000;15.418.4200000;15.262.5000000;15.341.8600000;61
20201108;230000;15.336.3100000;15.546.6500000;15.334.1300000;15.524.8400000;318
20201109;000000;15.515.6700000;15.541.3100000;15.471.0300000;15.489.1500000;82
20201109;010000;15.484.6800000;15.612.3400000;15.423.1300000;15.562.0400000;290
20201109;020000;15.566.0800000;15.615.5800000;15.499.3400000;15.539.1500000;233
20201109;030000;15.534.7200000;15.585.3600000;15.461.1500000;15.486.6600000;106
20201109;040000;15.482.7300000;15.509.1700000;15.404.6500000;15.460.6800000;142
20201109;050000;15.459.1500000;15.459.1500000;15.371.5300000;15.406.3500000;185
20201109;060000;15.403.1100000;15.512.4700000;15.350.4500000;15.488.2700000;162
20201109;070000;15.488.2700000;15.488.2700000;15.379.6600000;15.401.0200000;144
20201109;080000;15.401.0200000;15.470.3200000;15.312.5500000;15.320.6600000;237
20201109;090000;15.318.2000000;15.438.8200000;15.160.5800000;15.411.9400000;694
20201109;100000;15.411.9400000;15.474.5200000;15.387.1100000;15.417.7000000;241
20201109;110000;15.422.5600000;15.502.3700000;15.420.2200000;15.488.1400000;164
20201109;120000;15.489.2600000;15.854.4800000;15.467.4900000;15.813.1900000;690
20201109;130000;15.804.8400000;15.805.6600000;15.431.0700000;15.575.1900000;945
20201109;140000;15.575.6400000;15.593.4000000;15.148.1600000;15.299.4500000;1.372
20201109;150000;15.282.7000000;15.404.6500000;15.021.5300000;15.061.0500000;1.069
20201109;160000;15.083.9500000;15.166.3400000;14.949.6400000;15.017.9500000;791
20201109;170000;15.010.0000000;15.148.1500000;14.824.6600000;15.138.2200000;673
20201109;180000;15.117.0000000;15.257.5600000;15.071.4400000;15.244.6600000;337
20201109;190000;15.244.6600000;15.334.6100000;15.168.8000000;15.331.9700000;362
20201109;200000;15.335.8900000;15.471.0300000;15.280.0000000;15.382.7800000;349
20201109;210000;15.382.7800000;15.508.7300000;15.368.6000000;15.389.2000000;392
20201109;220000;15.384.6200000;15.452.6700000;15.336.6600000;15.392.7000000;273
20201109;230000;15.384.3600000;15.441.6400000;15.233.6800000;15.260.5600000;184
20201110;000000;15.270.4400000;15.358.4100000;15.251.8400000;15.332.0400000;139
20201110;010000;15.349.3200000;15.354.3100000;15.184.5400000;15.312.5500000;81
20201110;020000;15.311.1900000;15.404.6500000;15.271.7900000;15.397.5000000;114
20201110;030000;15.400.0000000;15.437.4000000;15.352.1400000;15.358.2500000;174
20201110;040000;15.358.3300000;15.373.7400000;15.278.7400000;15.346.3600000;495
20201110;050000;15.350.0000000;15.430.5100000;15.336.2900000;15.400.0000000;366
20201110;060000;15.403.4600000;15.460.1600000;15.330.9200000;15.382.1700000;381
20201110;070000;15.383.2800000;15.407.6200000;15.271.2600000;15.295.3600000;313
20201110;080000;15.297.3900000;15.353.7100000;15.271.6400000;15.303.3500000;295
20201110;090000;15.300.3600000;15.482.7600000;15.289.1600000;15.387.4600000;295
20201110;100000;15.385.2400000;15.471.2900000;15.383.8300000;15.405.7500000;258
20201110;110000;15.406.1200000;15.454.3000000;15.330.9200000;15.333.2900000;183
20201110;120000;15.330.9200000;15.348.0200000;15.186.4200000;15.306.0900000;262
20201110;130000;15.303.3800000;15.412.6600000;15.239.2700000;15.315.4700000;225
20201110;140000;15.318.1400000;15.349.3200000;15.202.7600000;15.327.6900000;363
20201110;150000;15.328.9600000;15.349.4200000;15.166.3400000;15.237.2600000;373
20201110;160000;15.234.5300000;15.280.4500000;15.092.4700000;15.187.2900000;245
20201110;170000;15.182.1900000;15.299.1500000;15.130.4300000;15.262.4100000;173
20201110;180000;15.256.7300000;15.340.2900000;15.251.0800000;15.322.7500000;228
20201110;190000;15.313.4300000;15.320.4500000;15.202.7600000;15.285.8000000;280
20201110;200000;15.280.1800000;15.359.3800000;15.278.4300000;15.322.5900000;186
